date,hotel_id,rooms_available,rooms_sold,adr,cancellations,no_shows,upgrades,avg_length_of_stay,group_rooms_sold,corporate_rooms_sold,direct_rooms_sold,ota_rooms_sold,market_occ,market_adr,marketing_spend,ota_commission,payroll_cost,utility_cost,nps,review_score,rain_mm,event_flag,loyalty_signups,fnb_revenue
5/5/2025,1016,250,163,6711.9,10,2,3,1.88,27,42,55,39,0.66,6637.96,25790.57,43691.56,350250.22,142861.8,30,4.3,5.2,0,6,69042.1
5/6/2025,1016,250,152,6172.34,11,1,6,1.8,34,61,28,29,0.6319,5938.75,33255.68,29870.36,252285.55,62825.83,51,4.3,1.9,0,5,119067.52
5/7/2025,1016,250,170,6159.44,12,1,3,1.98,16,56,39,59,0.7117,5585.33,19248.7,50837.24,323324.81,184657.82,46,3.7,0,0,4,70382.2
5/8/2025,1016,250,156,6528.54,5,1,1,1.68,19,41,18,78,0.6394,6117.75,27989.22,62149.65,359564.34,62523.53,52,3.4,1.7,0,6,81648.98
5/9/2025,1016,250,185,6598.85,13,1,4,1.97,37,62,54,32,0.7592,6637.05,26406.37,34832.6,159975.26,151424.13,31,4.3,5.8,0,6,116690.51
5/10/2025,1016,250,186,6711.66,6,4,5,1.88,36,38,46,66,0.7775,6446.88,11514.72,57140.52,367039.25,168908.15,26,3.9,0,0,4,125850.22
5/11/2025,1016,250,200,6258.54,14,2,2,1.59,22,71,45,62,0.7658,6391.16,32637.99,60475.72,214706.18,63805.58,28,4.3,5.4,0,10,119070.65
5/12/2025,1016,250,150,6493.93,6,9,2,1.49,17,37,28,68,0.6153,6411.22,22687.33,64585.71,274535.02,148004.92,36,4,0,0,2,73718.98
5/13/2025,1016,250,170,6304.56,5,2,9,1.81,21,63,41,45,0.6851,6041.67,75269.66,37103.43,315482.46,94501.76,36,3.6,0,0,3,88074.54
5/14/2025,1016,250,172,6086.7,5,2,2,1.81,23,55,48,46,0.6919,5900.54,23068.96,41066.03,251142.83,118988.61,32,4,4.1,0,8,131919.05
5/15/2025,1016,250,171,6502.16,7,5,5,1.67,38,55,50,28,0.711,5885.52,68438.35,25766.54,174587.16,115855.38,48,3.6,0,0,2,112621.74
5/16/2025,1016,250,171,6748.52,13,3,5,1.71,22,62,43,44,0.6637,6936.09,51940.69,53190.65,132264.47,158317.15,38,4.1,2.6,1,8,128587.82
5/17/2025,1016,250,187,6611.29,7,1,1,1.61,48,41,33,65,0.7771,5974.55,19295.11,56026.78,366840.65,60703.69,24,4.2,1.6,0,3,91685.75
5/18/2025,1016,250,197,6532.18,4,3,1,1.92,42,76,52,27,0.7642,6352.77,75902.68,25899.03,149059.14,192085.87,43,4.6,1.8,0,10,116840.62
5/19/2025,1016,250,153,6584.46,8,1,1,1.47,34,61,33,25,0.6179,6771.14,18891.69,29169,264350.04,183756.61,36,4,5.6,0,9,50764.78
5/20/2025,1016,250,153,6754.13,12,2,4,1.58,19,53,32,49,0.6303,6896.87,72084.45,57421.84,358474.06,183135.91,47,3.6,0,0,6,95010.81
5/21/2025,1016,250,161,6310.07,10,0,3,2.12,31,29,18,83,0.6203,6432.91,44329.95,78405.4,293801.88,83938.22,33,4,2.1,0,3,113909.62
5/22/2025,1016,250,159,6321.01,7,4,3,2.25,28,40,31,60,0.6293,5969.95,12851.29,59266.76,200667.24,60658.92,50,3.7,1.8,0,4,58794.7
5/23/2025,1016,250,187,6710.79,9,1,2,1.16,43,69,47,28,0.7679,6526.46,51833.15,30952.93,215295.87,177120.45,67,4.3,7.2,0,8,72312.94
5/24/2025,1016,250,177,6796.31,13,2,0,2.04,29,31,28,89,0.737,6782.84,32899.02,91898.31,196048.48,141131.57,72,3.9,0,1,5,89878.21
5/25/2025,1016,250,170,6225.42,17,1,4,1.53,37,33,33,67,0.7133,6504.43,59356.57,52889.15,179339.26,160440.5,42,4.2,4.5,0,3,99297.75
5/26/2025,1016,250,159,6255.03,7,2,0,1.59,19,36,38,66,0.6533,6117.7,60256.03,64688.23,228246.32,61083.46,51,3.8,6.7,0,4,102576.99
5/27/2025,1016,250,151,6321.94,8,1,1,2.11,16,35,34,66,0.606,5985.38,39527.15,73418.1,146002.47,190705.25,21,4.3,4.4,1,5,97264.38
5/28/2025,1016,250,148,6844.3,8,0,1,2.2,24,42,36,46,0.5875,6242.61,23395.59,51883.23,329126.83,70363.17,29,3.8,2.9,0,3,61428.81
5/29/2025,1016,250,154,6357.75,9,4,2,1.7,30,43,35,46,0.5875,6197.44,41133.79,50884.31,225727.61,61422.09,44,3.8,6.6,0,2,47791.98
5/30/2025,1016,250,181,6175.92,11,2,4,2.28,19,48,32,82,0.7544,5835.83,59103.56,73632.97,209449.52,186343.95,13,3.9,6.2,0,3,134158.96
5/31/2025,1016,250,185,6305.57,15,7,4,2.07,39,40,33,73,0.7295,6206.48,48302.84,79099.94,301138.4,79010.69,65,4.1,4.1,0,7,78883.18
6/1/2025,1016,250,205,6425.11,10,3,3,1.48,45,61,46,53,0.8567,5887.43,78315.12,57561.44,303099.57,195336.65,45,3.7,7.4,0,8,152447.67
6/2/2025,1016,250,151,6416.28,10,1,1,2.04,26,39,29,57,0.5856,6411.19,38982.6,52275.27,343749.25,161733.12,44,4.1,8.4,0,5,87916.89
6/3/2025,1016,250,172,6508.93,9,1,4,1.51,35,84,52,1,0.6528,6315.7,33278.88,1122.78,235669.33,77142.19,35,4.3,4.7,0,1,81827.58
6/4/2025,1016,250,164,6403.94,11,1,0,1.84,30,59,52,23,0.6466,6116.66,70974.72,18390.51,182936.79,73594.62,40,4.2,10.1,0,2,106468.75
6/5/2025,1016,250,160,6159.6,2,6,4,2.27,41,65,51,3,0.6329,6299.17,36453.68,2555.19,301121.98,165284.37,52,3.8,2.1,0,5,108555.3
6/6/2025,1016,250,179,6714.75,4,1,2,1.58,27,46,29,77,0.742,6488.78,10190.56,77829.18,141347.97,163683.5,58,4,19.6,0,3,69147.74
6/7/2025,1016,250,193,6726.44,11,2,6,2.13,28,62,55,48,0.7759,6516.62,13484.16,42285.65,281563.21,171822.18,60,3.8,10.1,0,8,83600.16
6/8/2025,1016,250,192,6186.33,14,0,6,1.27,23,49,35,85,0.788,5650.81,45517.32,71049.54,142834.5,61547.73,41,3.8,8,1,10,97375.1
6/9/2025,1016,250,168,6120.56,18,2,6,2.05,26,58,34,50,0.6756,6124.72,44215.94,42627.74,318009.85,182646.07,39,4,5.2,0,6,133908.36
6/10/2025,1016,250,175,6878.63,4,6,3,2.06,22,43,42,68,0.729,6800.37,26134.43,60566.78,151339.2,194506.44,30,4.3,9.4,0,7,132442.92
6/11/2025,1016,250,151,6672.36,10,0,1,1.9,41,53,30,27,0.6328,6771.55,48864.27,25500.29,294096.06,87002.14,37,4.5,8.1,0,2,98826.52
6/12/2025,1016,250,160,6340.11,10,1,1,1.95,38,46,33,43,0.6513,6578.2,53357.61,45093.83,150864.14,175868.1,35,4.4,3.3,0,2,87401.09
6/13/2025,1016,250,175,6632.52,2,2,2,2.22,47,80,25,23,0.7247,6849.19,55185.4,18460.29,266675,149185.35,40,4.2,15.1,0,4,117095.92
6/14/2025,1016,250,165,6748.22,10,5,6,1.71,36,50,25,54,0.6714,6904.95,18239.3,57931.7,146336.13,67060.53,39,4.4,2.1,0,5,56015.52
6/15/2025,1016,250,197,6536.44,11,1,5,1.6,42,65,59,31,0.8156,6301.12,39562.22,30173.17,145081.13,80300.82,28,4.3,10.9,0,4,108473.54
6/16/2025,1016,250,175,6689.99,7,2,2,1.3,16,66,28,65,0.6895,6964.84,75224.88,56661.97,325679.08,83833.09,46,4.6,5.7,0,6,67076.23
6/17/2025,1016,250,172,6503.05,8,2,5,1.91,18,50,58,46,0.6858,5942.93,15855.05,49908.84,172187.4,83029.29,49,3.8,8.3,0,4,88564.12
6/18/2025,1016,250,154,6131.34,5,4,3,2.35,30,41,27,56,0.6143,6011.59,78147.24,44206.45,334439.92,148688.28,58,4.2,10.5,0,3,48827.27
6/19/2025,1016,250,158,6681.38,14,1,7,2.01,34,30,21,73,0.6075,6313.76,44314.11,85705.98,173129.1,152925.52,30,4.4,8.9,0,3,125166.11
6/20/2025,1016,250,183,6850.09,11,1,2,2.09,30,56,43,54,0.6985,6546.6,38414.34,52264.11,327734.97,61350.52,58,3.6,12.4,0,5,139053.84
6/21/2025,1016,250,157,6839.93,7,3,11,1.89,22,52,63,20,0.6469,6764.47,79921.54,18458.47,193002.69,155637.71,53,3.5,14.1,0,1,51635.19
6/22/2025,1016,250,178,6083.56,8,3,5,2.14,31,95,53,0,0.6804,6086.59,44616.21,0,161291.39,65468.63,41,4.1,14.8,1,6,101253.39
6/23/2025,1016,250,174,6127.8,9,4,2,1.36,11,54,23,86,0.6837,5874.9,29490.38,81036.49,293284.97,120442.69,62,4.5,10.5,0,3,107990.84
6/24/2025,1016,250,145,6366.58,4,4,5,2.05,20,57,24,44,0.61,6431.5,54289.6,34853.1,302752.45,168954.25,27,4.1,4.1,0,4,78102.07
6/25/2025,1016,250,160,6532.47,6,2,4,1.42,34,71,48,7,0.6388,6608.97,10195.31,7449.86,148743.21,63543.55,26,4.7,9,0,5,111395.65
6/26/2025,1016,250,152,6845.11,8,5,1,1.26,33,61,26,32,0.627,6286.52,51884.55,27179.33,281224.58,147185.69,36,3.5,12.9,0,7,113599.46
6/27/2025,1016,250,181,6383.67,6,4,3,1.48,18,75,33,55,0.7084,6260.16,72543.31,49223.42,160330.77,84568.98,54,4.2,11.5,0,3,81000.63
6/28/2025,1016,250,178,6706.61,4,1,3,2.18,24,72,53,29,0.7182,6166.7,73082.32,27896.85,369514.18,120575.08,37,3.9,5.1,0,4,107854.57
6/29/2025,1016,250,186,6350.47,10,0,6,2.34,37,85,23,41,0.755,6234.4,66599.13,42029.08,377411.67,114983.48,39,3.8,14.1,0,6,73800.67
6/30/2025,1016,250,151,6342.75,13,1,2,1.42,17,54,39,41,0.6021,6131.23,10949.53,37105.82,359129.01,100809.22,31,4.3,13.7,0,5,52226.35
4/1/2025,1017,200,140,7154.64,12,0,5,1.6,38,50,29,23,0.6788,6602.21,71291,20493.93,294751.38,76333.12,46,3.9,6.1,0,2,102196.62
4/2/2025,1017,200,136,7195.53,8,5,2,1.83,33,28,25,50,0.7079,6795.04,54213.31,49480.93,151909.53,90685.14,40,4.1,0,0,1,91817.74
4/3/2025,1017,200,137,6945.05,5,1,6,1.52,27,33,29,48,0.6528,6889.68,11135.07,53357.15,366807.84,135913.18,33,4.6,0,0,6,45511.38
4/4/2025,1017,200,162,7222.79,5,2,4,1.94,22,71,36,33,0.8448,7083.62,16710.64,36543.59,248522.66,156105.34,54,4,0,1,12,126963.32
4/5/2025,1017,200,161,6903.9,6,3,5,2.02,21,48,31,61,0.7664,6921.18,62763.8,71170.22,157564.97,172546.77,46,3.9,4.2,0,6,124320.88
4/6/2025,1017,200,146,7044.63,10,3,2,2.11,22,41,23,60,0.6977,6408.49,53836.29,68835.97,145833.02,120528.22,38,3.8,11.8,0,5,48504.08
4/7/2025,1017,200,143,7504.91,13,5,3,1.5,26,45,30,42,0.6952,7509.16,22091.36,46466.01,238634.85,190395.19,30,4.1,10.1,0,7,58040
4/8/2025,1017,200,145,7500.17,4,3,5,1.81,44,33,28,40,0.7471,7182.58,43670.15,53802.06,247403.67,154894.58,38,4.6,10.8,0,3,99451.53
4/9/2025,1017,200,143,7550.67,8,4,4,1.42,24,39,38,42,0.7031,6950.47,21847.81,51617.27,232311.18,134445.78,40,4.4,11.2,0,3,51601.61
4/10/2025,1017,200,135,6997.26,8,1,8,2.12,28,62,29,16,0.6812,6736.44,31041.53,13706.12,359005.37,91200.74,45,4.2,0,1,9,53947.23
4/11/2025,1017,200,163,7552.46,5,2,6,2.31,33,61,46,23,0.8293,7183.01,54715.36,30911.61,272655.5,178610.34,53,4.2,5.5,0,5,78714.79
4/12/2025,1017,200,151,7416.18,3,2,2,1.8,8,56,22,65,0.7457,7577.2,20115.22,62794.05,146362.41,136174.66,48,4.1,0,0,3,85422.39
4/13/2025,1017,200,180,7190.04,11,2,6,1.86,47,57,51,25,0.8794,7512.52,42525.6,29177.68,137845.58,79622.63,42,3.7,3.4,0,6,68015.48
4/14/2025,1017,200,136,7341.73,6,3,3,1.52,26,42,28,40,0.6746,6879.87,35961.96,47690.57,323002,137178.28,40,3.8,4.9,0,5,59427.73
4/15/2025,1017,200,143,7254.16,4,0,3,1.52,29,52,27,35,0.7272,7501.01,38080.95,30562.59,354249.1,154553.61,45,4.6,5.6,1,5,65823.91
4/16/2025,1017,200,135,7036.27,4,2,3,1.62,8,40,34,53,0.7088,6882.87,29786.83,45160.29,364442.48,101953.21,43,3.6,4.1,0,3,85764.94
4/17/2025,1017,200,141,7820.16,6,1,2,1.8,26,35,36,44,0.7372,7442.75,26875.94,42924.62,335897.87,88527.07,34,4,10.5,0,5,59812.58
4/18/2025,1017,200,158,7798.4,16,1,3,2.05,35,40,24,59,0.789,7856.26,79109.04,74006.21,360063.88,86077.34,55,4.4,11.4,0,5,99557.7
4/19/2025,1017,200,148,7317.03,9,1,2,1.65,42,47,42,17,0.7601,7018.89,26302.66,20155.09,358424.94,195418.69,48,3.3,0,0,6,45938.13
4/20/2025,1017,200,159,7077.23,12,2,1,2.19,42,61,22,34,0.7784,7093.65,31463.71,40110.79,215293.3,67010.39,6,4.2,7.7,0,7,124519.61
4/21/2025,1017,200,130,7343.53,7,0,3,1.82,30,39,33,28,0.6471,6892,13060.05,27337.88,311593.94,72706.29,30,3.9,5.4,0,4,94751.28
4/22/2025,1017,200,119,7132.2,8,0,5,2.26,15,35,26,43,0.5967,7190.1,62260.19,43566.58,315170.59,197776.15,45,4.1,0.6,1,5,66505.39
4/23/2025,1017,200,145,7684.59,8,2,2,1.83,27,49,23,46,0.7587,7607.35,70295.88,57014.54,345316.49,62406.71,58,3.9,4.4,0,5,91738.77
4/24/2025,1017,200,128,7101.14,11,3,1,1.67,20,37,34,37,0.6368,7119.76,48804.95,36888.09,255947.93,96612.62,54,4.2,9,0,5,87757.54
4/25/2025,1017,200,165,7083.09,9,1,5,1.54,40,39,39,47,0.8539,6558.85,16081.04,48758.03,236488.67,60568.72,52,4.4,0,0,7,93047.14
4/26/2025,1017,200,150,7593.98,8,2,1,2.4,36,39,42,33,0.784,7423.15,64263.78,33348.07,317793.26,117945.17,41,3.9,10.1,0,2,67757.64
4/27/2025,1017,200,161,7676.78,14,3,6,1.46,42,30,35,54,0.8088,7972.24,77540.1,50644.19,313522.46,156073.85,41,4.7,11.1,0,5,71579.57
4/28/2025,1017,200,128,7385.25,8,1,3,1.47,20,35,15,58,0.6154,6828.35,49572.82,67184.56,164516.53,101273.33,39,4.2,2.9,1,4,47220.55
4/29/2025,1017,200,133,7513.08,7,1,4,2.02,46,35,33,19,0.6742,6823.13,17003.47,20973.44,236900.06,84562.05,42,3.7,0,0,3,99018.03
4/30/2025,1017,200,141,7576.11,9,4,0,2.17,18,49,33,41,0.6812,7905.76,11014.06,55884.18,143738.95,120753.31,28,4.1,1.2,0,4,59965.72
5/1/2025,1017,200,133,7162.35,7,2,2,1.66,16,48,10,59,0.6818,7396.37,73628.14,62356.86,296736.56,162047.23,44,3.4,0,0,3,61718.8
5/2/2025,1017,200,150,7538.62,7,1,3,1.52,28,48,28,46,0.7276,7859,62869.73,56396.92,303391.03,153225.36,31,4.2,2.9,0,3,108352.1
5/3/2025,1017,200,152,7147.83,2,1,4,2.44,35,62,36,19,0.7608,6645.64,53191.04,18072.06,146882.24,69166.79,41,4.4,0,0,6,115480.28
5/4/2025,1017,200,164,7663.77,14,2,6,1.67,32,52,55,25,0.8506,7661.23,13053.4,26309.35,317426.85,95765.69,43,3.9,0,0,3,51281.89
5/5/2025,1017,200,151,6928.41,8,2,0,2.1,21,28,22,80,0.7442,6828.13,38226.14,79526.28,169192.9,118030.79,39,3.8,0,0,6,103965.68
5/6/2025,1017,200,130,7549.99,11,1,3,1.9,31,35,42,22,0.6815,6795.55,73610.36,26651.12,342945.72,139060.48,32,4.1,0,0,4,97301.79
5/7/2025,1017,200,135,7618.59,21,5,1,2.13,20,51,37,27,0.6924,7540.35,35036.43,28248.29,252506.01,94443.21,41,3.8,0,0,6,48427.59
5/8/2025,1017,200,139,7322.8,11,0,3,2.06,26,41,40,32,0.7131,7189.66,19079.12,30914.87,138221.55,105700.64,33,4,0,0,3,63295.48
5/9/2025,1017,200,150,7703.97,9,0,2,1.9,20,57,31,42,0.7339,7560.92,57619.12,39868.54,326822.9,195997.91,52,4.9,0,0,6,97137.06
5/10/2025,1017,200,168,7013.97,6,1,2,1.97,33,65,34,36,0.8816,6430.06,61421.86,39180.32,254180.71,92614.69,34,3.9,0,1,7,91184.71
5/11/2025,1017,200,159,7532.59,10,5,2,2.29,32,49,42,36,0.7678,7881.68,43286.06,40888.71,136568.12,139852.76,32,4.1,2.6,0,5,124626.29
5/12/2025,1017,200,126,7042.05,9,0,2,1.61,18,46,12,50,0.604,7192.58,65823.72,59161.27,298476.68,123736.73,29,4,0,0,4,45127.22
5/13/2025,1017,200,141,7147.65,15,1,2,2.16,29,40,32,40,0.6739,7466.83,15689.76,49687.71,333805.27,74350.45,41,4,4.5,0,6,48879.72
5/14/2025,1017,200,146,6981.48,3,0,2,1.7,11,57,41,37,0.7017,6528.18,72281.02,31252.17,183577.3,189785.73,37,4.3,8.1,0,5,67380.67
5/15/2025,1017,200,134,7736.5,3,2,2,1.61,35,38,22,39,0.6568,7966.85,19927.53,45398.54,212936.18,192045.55,30,4,0,0,0,83480.64
5/16/2025,1017,200,161,6908.18,4,2,2,1.87,21,60,50,30,0.807,7159.58,39313.94,35185.12,121742.07,159480.7,40,4.1,3.3,0,4,71685.12
5/17/2025,1017,200,154,7370.4,3,0,5,1.51,8,34,33,79,0.7837,7507,68682.38,86002.61,235506.78,139564.65,49,4.4,6.9,0,3,90767.65
5/18/2025,1017,200,185,7243.69,14,0,3,1.92,27,51,49,58,0.8981,6610.68,33415.63,62584.02,219013.61,120397.31,22,4.2,5.9,0,5,113373.67
5/19/2025,1017,200,128,7809.72,8,1,5,2.13,29,38,24,37,0.6227,7442.9,76513.44,47951.97,348506.2,177763.2,45,4.1,5.7,0,2,55042.98
5/20/2025,1017,200,134,6955.23,7,2,3,2.01,20,39,42,33,0.6962,6637.65,44644.47,33536.79,343836.63,100906.1,34,4.7,8.4,0,1,101518.55
5/21/2025,1017,200,140,7461.9,5,2,3,1.66,28,39,30,43,0.6865,7075.71,63484.7,49406.57,304886.27,181788.77,61,4,0.6,0,6,110550.02
5/22/2025,1017,200,138,7593.26,11,4,4,1.74,29,39,21,49,0.7065,7580.62,24699.39,63905.38,314560.34,65522.02,21,4.3,0,0,3,85252.79
5/23/2025,1017,200,156,7668.7,14,1,4,1.55,33,60,26,37,0.7903,7259.14,56548.79,44833.73,266817.47,190973.39,44,3.5,0,0,5,120855.46
5/24/2025,1017,200,156,7643.46,7,2,6,1.6,34,37,17,68,0.7771,7964.64,25181.33,79530.44,278992.86,184525.96,51,4.3,0,1,5,103825.91
5/25/2025,1017,200,155,7182.69,8,3,4,1.29,17,41,29,68,0.8053,6682.12,56851.79,68928.57,140184.27,174330.88,44,4.7,0,0,4,50774.18
5/26/2025,1017,200,158,7019.25,9,3,5,1.73,8,51,37,62,0.7729,6520.58,40540.95,69193.92,202505.8,61349.96,44,4.2,6.9,0,3,103024.05
5/27/2025,1017,200,135,6898.53,3,2,2,1.81,25,49,23,38,0.6834,6416.57,53345.44,39689.27,364125.67,166739.61,35,4.3,4,0,5,107304.49
5/28/2025,1017,200,135,7750.07,1,0,4,1.64,27,50,19,39,0.6596,7132.35,43104.98,40751.49,359111.96,114460.55,39,4.6,0,0,5,52805.46
5/29/2025,1017,200,137,6991.62,7,1,3,1.78,26,45,32,34,0.665,7266.91,64981.29,34846.63,285408.94,150951.67,56,4,10.8,0,4,43666.4
5/30/2025,1017,200,149,7164.22,4,3,3,2.44,20,43,43,43,0.7707,7424.36,76169.07,45547.48,197987.36,96402.88,48,4.1,0,0,5,63807.88
5/31/2025,1017,200,143,7677.13,15,1,3,1.44,35,45,39,24,0.6826,7394.22,29844.75,24113.76,336553.84,134940.87,29,4.3,0,0,4,113589.07
6/1/2025,1017,200,159,6967.23,7,2,0,1.93,20,27,36,76,0.8115,6779.54,26083.07,88508.81,290606.56,156297.46,32,3.9,8.9,1,5,93209.71
6/2/2025,1017,200,133,7098.86,4,3,3,1.65,21,44,41,27,0.6557,7378.59,31719.05,32170.37,148790.46,85807.85,40,4,10.7,0,6,62307.2
6/3/2025,1017,200,161,7237.79,6,2,0,1.99,34,60,49,18,0.7931,6848.7,51776,21799.8,129618.8,63037.87,35,4,8.7,0,6,81956.95
6/4/2025,1017,200,127,7345.28,5,1,6,1.71,23,31,36,37,0.645,6779.58,71874.95,37146.99,282921.82,72017.53,46,4.2,5,0,5,75364.82
6/5/2025,1017,200,130,7072.02,1,0,5,1.48,30,45,31,24,0.6705,7040.5,32725.63,21369.48,266085.87,74804.96,45,4.5,10.1,0,8,60317.56
6/6/2025,1017,200,168,7599.27,6,4,1,2.09,36,46,37,49,0.8331,7740.71,27834.7,64556.17,140014.87,148291.61,32,4.4,9.2,0,5,127715.97
6/7/2025,1017,200,164,7176.39,5,3,0,1.43,28,67,46,23,0.8145,6818.25,27914.66,27201.29,333020.58,118297.61,36,3.7,9.8,1,10,121028.91
6/8/2025,1017,200,157,7059.49,10,3,0,1.54,29,50,38,40,0.8072,7147.99,63523.57,47203.41,357629.49,142962.16,30,4.2,11.3,0,3,123187.25
6/9/2025,1017,200,128,7200.68,7,1,4,2.06,23,34,33,38,0.6506,6620.64,11616.53,35963.86,283920.79,198644.87,34,3.8,2.7,0,6,58839.37
6/10/2025,1017,200,137,7463.28,12,0,6,1.62,23,43,34,37,0.716,7568.04,11150.3,37908.73,308931.9,129488.68,60,3.9,2.6,0,6,62361.36
6/11/2025,1017,200,149,7355.07,14,2,1,2.05,20,29,15,85,0.7353,7490.23,18130.28,78779.63,303220.13,62336.15,48,4.5,0,0,8,106303.98
6/12/2025,1017,200,146,7268.59,6,1,0,1.62,27,56,29,34,0.699,7459.25,49421.27,43419.1,300952.35,180602.69,47,4.1,5.5,0,2,57109.17
6/13/2025,1017,200,159,7194,6,5,1,1.97,35,56,43,25,0.8116,7507.69,36997.09,31837.38,285317.1,88282.84,46,4.3,6.1,1,7,58486.19
6/14/2025,1017,200,160,7749.19,6,2,8,1.74,17,41,40,62,0.7861,7606.38,26572.19,81895.09,347195.87,162863.76,23,3.4,5.3,1,7,48337.34
6/15/2025,1017,200,153,7631.68,12,0,1,1.67,37,56,43,17,0.7311,7632.54,53422.06,22826.76,215400.1,138887.41,62,4.3,6.4,0,3,59050.4
6/16/2025,1017,200,159,7276,7,2,7,1.55,25,56,21,57,0.7825,6886.93,42047.21,55730.59,164097.3,179272.68,57,4.4,8.8,1,5,96335.17
6/17/2025,1017,200,141,7360.85,5,0,1,1.75,9,31,27,74,0.725,7103.31,15978.25,68596.52,181910.25,137312.13,63,4.2,10.3,0,2,86916.75
6/18/2025,1017,200,138,7837.19,9,1,1,1.86,26,53,14,45,0.714,7596.75,13417.76,49288.08,222459.09,71044.79,35,3.7,5.7,0,4,83725.22
6/19/2025,1017,200,138,7550.8,6,3,3,1.79,16,38,38,46,0.6747,7643.79,38409.88,51422.23,161761.42,120781.61,46,3.9,5.9,0,6,61308.62
6/20/2025,1017,200,178,7069.32,14,3,3,1.88,17,66,41,54,0.9161,6434.17,49107.12,60329.85,208029.39,177978.35,37,4.8,14.2,0,2,110868.91
6/21/2025,1017,200,157,7131,17,0,3,1.41,25,61,40,31,0.7853,6849.53,16482.75,30148.85,216654.56,154924.48,44,3.7,10.3,0,3,120979.19
6/22/2025,1017,200,149,7415.43,7,0,8,1.39,32,35,36,46,0.7652,7715.41,76349.41,54034.42,183994.79,65112.04,38,4.6,6.9,0,7,80049.01
6/23/2025,1017,200,133,7723.72,7,1,2,0.78,23,43,32,35,0.6683,8058.72,53476.36,38817.92,337687.89,130804.18,16,4.1,17.2,0,5,62774.46
6/24/2025,1017,200,155,7362.52,6,2,7,2.19,32,28,34,61,0.7866,7641.86,79478.89,54357.08,261582.58,171922.21,43,4.3,3.6,1,4,122896.34
6/25/2025,1017,200,137,7192.01,5,1,0,2.14,18,29,19,71,0.6689,7516.74,48993.48,69401.74,182042.36,166660.42,28,4.6,11.6,1,3,43286.9
6/26/2025,1017,200,126,6959.37,4,1,3,2.14,18,40,33,35,0.6499,7098.66,62556.21,37696.42,361940.76,139282.75,35,4.1,3.9,0,3,57130.42
6/27/2025,1017,200,181,7558.42,7,1,3,1.6,35,76,32,38,0.9194,7710.68,23581.24,43083.42,243688.06,103692.98,46,4,9.1,1,3,54783.15
6/28/2025,1017,200,179,7469.55,2,4,7,1.49,19,67,59,34,0.867,7251.22,16256.59,35391.47,220756.29,145236.64,62,3.8,9,0,3,83662.42
6/29/2025,1017,200,167,7187.09,12,3,4,2.15,23,46,33,65,0.8175,7049.92,54999.93,74987.14,162295.72,146033.39,40,3.8,2.6,0,9,87774.23
6/30/2025,1017,200,141,7544.21,10,1,2,1.52,27,40,25,49,0.6768,7689.14,25838.56,65446.38,319036.11,121180.35,66,4.3,0.9,0,1,61175.15
4/1/2025,1018,120,72,4478.81,8,1,3,1.57,9,23,17,23,0.574,4608.9,54881.31,15049.45,339291.11,145022.9,31,3.9,1.1,0,3,25188.69
4/2/2025,1018,120,76,4633.64,2,0,2,2.13,14,25,10,27,0.6283,4483.78,22269.19,18115.66,221408.52,131680.19,31,3.8,10.8,1,0,42145.73
4/3/2025,1018,120,73,4280.95,7,1,2,1.45,9,23,14,27,0.5927,4315.53,77655.38,14324.87,281395.57,130177.2,21,4,3.7,1,0,57452.07
4/4/2025,1018,120,81,4608.87,5,2,4,1.63,7,18,15,41,0.7097,4335.05,43668.57,26964.63,312292.9,81293.26,32,4.2,2.8,0,1,29613.63
4/5/2025,1018,120,79,4284.45,5,4,2,1.93,16,27,28,8,0.6691,4116.17,77866.77,5323.67,149455.34,92730.72,30,4.1,1.4,1,3,52105.99
4/6/2025,1018,120,80,4517.05,6,1,2,2.11,13,8,16,43,0.6685,4323.55,46469.8,33638.17,373210.72,178513.63,39,3.4,0,0,2,52214.97
4/7/2025,1018,120,65,4279.3,2,0,0,1.52,3,17,15,30,0.5233,4087.54,77457.25,21092.39,321764.64,125240.66,26,4.4,2.9,0,1,20949.37
4/8/2025,1018,120,68,4514.58,1,1,3,1.72,7,29,10,22,0.5591,4212.27,78614.28,16043.22,330783.34,117967.22,37,4.1,8,0,3,51123.99
4/9/2025,1018,120,74,4382.34,4,2,2,1.75,15,9,16,34,0.6252,4274.93,10157.19,19000.29,153361.42,80543.45,55,4.6,0,0,2,51027.27
4/10/2025,1018,120,66,4584.72,1,0,2,1.58,8,16,17,25,0.5393,4765.89,31989.98,16402.26,300884.66,125502.79,33,4.4,10.5,0,1,44859.23
4/11/2025,1018,120,77,4479.62,3,0,0,1.93,8,8,20,41,0.6392,4578.05,48641.77,26331.63,277759.4,191922.71,37,4.4,7.7,0,0,54921.78
4/12/2025,1018,120,92,4499.82,11,0,3,1.71,15,32,10,35,0.7792,4154.16,64317.18,23914.3,243653.6,81965.22,69,4.2,3.6,0,2,31261.68
4/13/2025,1018,120,84,4666.77,12,0,0,0.84,17,35,8,24,0.6899,4687.89,20726.96,15095.08,353625.37,180999.41,31,3.7,2.2,0,3,27449.68
4/14/2025,1018,120,68,4269.5,4,1,0,1.79,9,8,12,39,0.5716,4070.66,68948.13,21380.4,197818.21,69444.81,44,4.1,5.6,0,2,22219.27
